relative_path,size_bytes,sha256
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\33f91708ed48b914__Rovi_Annual_2020_ENG_p217.txt,3202,33f91708ed48b914369986e6f322ad02048ac733cc50fcbb289f96363e86080d
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\341f092a261a744e__Rovi_Annual_2016_ES_p020.txt,3231,341f092a261a744e79377f02b0ed2925882e691fc26bc2e59c696c995ec8bdf2
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\341f1e215f41634e__Rovi_Annual_2025_ES_p082.txt,5777,341f1e215f41634e439a69932b22c212d170deff4275d28bcf178466ad7731c4
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\34302b85e77d40f5__Rovi_Annual_2017_ENG_p183.txt,3238,34302b85e77d40f598125d30af377b70522fcbc80452a012d596bfdb28c91ca0
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3430e7516e0b69be__Rovi_Annual_2016_ES_p193.txt,1673,3430e7516e0b69be2ead6e60345ea51414c9a43a4337719183d4a188bd2db9a6
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\343c3458fc78936e__Rovi_Annual_2020_ENG_p109.txt,4321,343c3458fc78936eef418443ec94118873495a33c70c61724e35a3be8795b528
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\343fe8a15cdea2f0__Rovi_Annual_2020_ENG_p272.txt,1944,343fe8a15cdea2f0f86140e4c8ceba5af24bc7c204f4fe00ac990617ae3b1884
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3443af967bf37350__Rovi_H1_2025_ENG_p016_t00.csv,117,3443af967bf373504e9c97750f51c6fddc5864f05731b40dd7e706e301efe2b7
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\34491ff53b40bf8f__Rovi_Annual_2024_ES_p071.txt,3231,34491ff53b40bf8ffd5d672c271887f2d63d0bd7231483daeef521e3e4558288
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3456cbc2222046fe__Rovi_Annual_2021_ENG_p140_t00.csv,295,3456cbc2222046fec1974d373045df0d2f49f1b906a3d6567791b4ad0232f636
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3467a7e4d6fa726c__Rovi_Annual_2021_ENG_p150.txt,2913,3467a7e4d6fa726cf69b1429aea3efd72d121b77e10d3e443cfc98d5493be1df
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3469980e28855d76__Rovi_Annual_2024_ENG_p332.txt,3196,3469980e28855d768ad8fb7a6192f72c33313d212921a33c7769aeb3b96a10af
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\346feb810c9b4326__Rovi_Annual_2024_ES_p304_t01.csv,42,346feb810c9b4326df8aa10749c7248651e12cdb1f5f1ff81ce6f52ddf8881a3
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\346ffa268d8f103b__Rovi_Annual_2019_ENG_p188.txt,2851,346ffa268d8f103b2b51a9e6128e190e9fd3ed56bea084340a3832ffa727b376
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\34793e97b76a4274__Rovi_Annual_2024_ENG_p089.txt,3104,34793e97b76a427445efaaaf2d56762990043b2e28c7ba4dc4028f0ad75853a1
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\34798045e2f0c1f3__Rovi_Annual_2024_ENG_p289.txt,3072,34798045e2f0c1f3d9319df31cd98eb19d7094153ff4aa98d5507c17193ade26
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\347f8814c73ed308__Rovi_H1_2024_PressRelease_ENG_p012_t00.csv,145,347f8814c73ed308e488d79d8111749bb1346a0976e03a5302dfda5f5a88050e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\349038c7fccbceb6__Rovi_Annual_2017_ENG_p206.txt,4078,349038c7fccbceb6a05d35a5bbb2519fb847262b42dd40291ed84f26aad2e63c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3499c3161530a69a__Rovi_Annual_2018_ENG_p279.txt,3096,3499c3161530a69a2791218bc09890e748a4ccf5ff175385f960526b1de7ca57
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\34a10eaff317be33__Rovi_Annual_2020_ENG_p302.txt,2063,34a10eaff317be33ab306b1a259344339e8fdd6755dfb157dbd692cc3b71bf60
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\34b3cdcae8e54a58__Rovi_Annual_2020_ENG_p214.txt,1911,34b3cdcae8e54a5888de0cdf4501e8d09e8d92cc3ada69c36935feebb93d507e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\34b6768bf445a32c__Rovi_Annual_2024_ES_p354.txt,5094,34b6768bf445a32c24b328b97ede330e9f7c1b8728a8d8585c3cf8de1840ab27
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\34c2b8096930d1e1__Rovi_Annual_2024_ENG_p216.txt,4028,34c2b8096930d1e176dd7efa6067dec764472e323e8c8f17155f5c0b2941af12
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\34c41ee7411eb70b__Rovi_Annual_2020_ENG_p402_t03.csv,504,34c41ee7411eb70b9f2150452a6fd4d2bc269e8099a5063a66b9521bef91b62b
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\34c90af09df82a76__Rovi_Annual_2024_ES_p334_t01.csv,1986,34c90af09df82a76f5155eb9a33c8b8bbffc449a8c0b62feb8eca217c7a40ded
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\34ec484b7f615114__Rovi_Annual_2024_ES_p319_t05.csv,16,34ec484b7f615114f41b847351220e0844e99fcf43042cbe2b6d6a57e21a0eaf
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\34ee38659e3dc0a6__Rovi_Annual_2024_ENG_p287_t02.csv,16,34ee38659e3dc0a6db67ed64d206f32343cc274600f49c03a006abd21364fc29
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3514e4dbffca0e5b__Rovi_Annual_2024_ENG_p038.txt,2352,3514e4dbffca0e5b1a6773abfb5035fc576c6f3c3277e0976a1aea07fafaca6d
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\351ccb134385ae31__Rovi_Annual_2022_ES_p016.txt,1335,351ccb134385ae31da4332fa20d0c5e655d690c7cd3f6c26e4ff9fc0141fa423
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\35226bea0a77b6e0__Rovi_Annual_2025_ES_p229_t00.csv,185,35226bea0a77b6e00e35e6e25153b360f640181a5298866057a4e08878e41254
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3525b6d91ff33b0c__Rovi_Annual_2021_ENG_p148_t02.csv,136,3525b6d91ff33b0c835851e7c481584fa9cbfb1bce6481c2f76f98edc65d649c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\35284b0487e88258__Rovi_Annual_2024_ES_p231.txt,4556,35284b0487e88258e6257a5f3d3a975feeb932ee6daca44f8551494bc0349161
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\352fe16a3ec11c57__Rovi_Annual_2019_ENG_p119_t00.csv,303,352fe16a3ec11c57dab43ba87d189446fc22da5619bdbac054555ddc822f6375
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\35352293498e15f6__Rovi_Annual_2024_ES_p099_t00.csv,543,35352293498e15f60bf7edfdcddd118e56539a4549402bf83d120e6dde612743
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3546c6ba0201dc07__Rovi_Annual_2020_ENG_p118.txt,6072,3546c6ba0201dc076e483219f967cececa7f760749527356d392b3c6aaca41a4
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\355a8d81460adff8__Rovi_H1_2025_ENG_p024_t01.csv,448,355a8d81460adff8e8d80b470d6f0fb1b10500e028547d719df2fe8a0a1e4740
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\355baecb9008f116__Rovi_Annual_2024_ES_p366_t09.csv,12,355baecb9008f116f4fd913404d6507b3442b837c4970902f7541ffdd206c35d
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\355e3aa49e0ef323__Rovi_Annual_2023_ES_p305.txt,4004,355e3aa49e0ef323d78ba1d9968b96dc21ca80db1791d554e48c939f7db4ca66
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\355f6b70d1259dfd__Rovi_Annual_2018_ENG_p043_t02.csv,15,355f6b70d1259dfd84d975486c0a49a2135e72237664f4ec56b32a4731c2a177
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\35659a4a50a8a901__Rovi_Annual_2020_ENG_p072.txt,2251,35659a4a50a8a9010de340cd3862b3f8b01344359cc581f14bd93b581c705d38
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\356a66cd4753be7c__Rovi_Annual_2025_ES_p224_t01.csv,155,356a66cd4753be7ccd1a16c75f593ac46a233e5a242a5ec06213c90007fa19fc
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3576e4c094577558__Rovi_Annual_2023_ES_p125_t01.csv,150,3576e4c0945775583b0d5287faccb169dfa95ff43a6cb0beac6905690419adf5
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\357ae784694c31df__Rovi_Annual_2020_ENG_p174.txt,3842,357ae784694c31dfcb90e963bb6f069a903123d13476c76adfa08530ed3f9e7a
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\358ac0ecead77984__Rovi_Annual_2024_ES_p135_t02.csv,123,358ac0ecead77984099fdeefe06e5b1c3afb279a111c2c766a585abb6f8cdb00
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\358f0ae6743e7085__Rovi_Annual_2025_ES_p358.txt,2243,358f0ae6743e7085b842fb4926f2cf3f1aca908968b5052f844bd86ebb2ba51f
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\359a4e98efa12937__Rovi_H1_2024_ENG_p037_t01.csv,233,359a4e98efa12937a428a8ca7c54abd256aa7676260cbf856aa520d00f1aa234
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\35a1ac874c1d46d7__Rovi_Annual_2024_ENG_p316_t23.csv,119,35a1ac874c1d46d70e0129cc297a9478853a4e823724e44b3bb8b70d3dc6e048
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\35b2c12a1d66b0ae__Rovi_Q1_2025_PressRelease_ENG_p002.txt,2346,35b2c12a1d66b0ae80c17dc7fcaa753ad090b00cc8d8a01cc14786b86757f504
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\35b4e561d7afdf1b__Rovi_Annual_2018_ENG_p164_t00.csv,668,35b4e561d7afdf1b27a05bcdfac2596ff241668dfc33545da10f1a4ff1e05a78
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\35c00584d09978a3__Rovi_Annual_2024_ES_p106.txt,4250,35c00584d09978a36bde6dbbcaf13412f8a9f8a8928ab20e7dc28b22655697d7
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\35cd492092f3997d__Rovi_Annual_2018_ENG_p063.txt,1608,35cd492092f3997dcfe6192eb10a9e2b222474c9c0cf508235d9206c643b2a29
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\35e58247ed312f5c__Rovi_Annual_2017_ENG_p006.txt,1429,35e58247ed312f5ca569657c016f7cc4e4ffbd2a38a29b9fc103fc2753f4b3c7
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\35e7ef9b28d24f69__Rovi_Annual_2016_ES_p149.txt,3615,35e7ef9b28d24f698329ef7055d160408b54c2a6911cf3e244809d7ec7660b53
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\35e93d88bd1315a9__Rovi_Annual_2018_ENG_p066.txt,2860,35e93d88bd1315a9b5980d53a661805e542a68d9924f3002b86e97836c15144f
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\35f16b927605ee01__Rovi_Annual_2025_ES_p375.txt,4511,35f16b927605ee016c5eea87a3796301ab2532f707399856ee763e75c28d8e8d
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\35f1cb0ccfcbe6eb__Rovi_Q1_2025_PressRelease_ENG_p013.txt,2189,35f1cb0ccfcbe6eb1788f83d10f1177431a000a4c48bdde3d12a3408261edbe1
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\35f41a3a7ff3b189__Rovi_Annual_2024_ENG_p280.txt,3555,35f41a3a7ff3b18970af12617cf536f6bd1f5d64288eec598d7a19f0f6138684
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\36035294030f1f5b__Rovi_Annual_2025_ES_p300_t00.csv,2247,36035294030f1f5b0b36f66662edf38990c0347549ecc4032c43efd2e5efdb25
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3609c6bd610df733__Rovi_Annual_2021_ENG_p058.txt,2626,3609c6bd610df733e9d8193c6f964d1512eef7ae83b61f4ad4bda6bc189a9a62
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\36130922c4a5b501__Rovi_Annual_2024_ENG_p287_t13.csv,12,36130922c4a5b5010a28601e2ba4a3b52328fc31ada6a03a98e20078f5e6b573
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\361ac15653ec834d__Rovi_Annual_2023_ES_p304.txt,4977,361ac15653ec834d2db2f375218c3c3583019e6f0be362172f0e0febeedf32b4
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\36282d1bea8637b8__Rovi_Annual_2021_ENG_p176.txt,3767,36282d1bea8637b89c6788f8ec2a17b82d18704cbbfd46ed20b9d1ee5830e9f1
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\362890e585f11465__Rovi_Annual_2022_ES_p027.txt,4841,362890e585f114655bc5ae30cfa8b75639fd6454d21e921f108930bf1892ed3c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3636cfc345fab2fc__Rovi_Annual_2025_ES_p364_t00.csv,800,3636cfc345fab2fc502215352b3103f6c8473a26d5f1ffc45970ed90baf1edb8
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3638973be1002e57__Rovi_H1_2025_ENG_p032_t04.csv,177,3638973be1002e5780b3097f6487e047298730477fe43c928867daf6a87d156e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\36393dbdb5ccac6c__Rovi_Annual_2021_ENG_p102.txt,2470,36393dbdb5ccac6c0f6836717e141710f26deac52bded829ffceb68604d5630b
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\364fe23a18a004bc__Rovi_Annual_2017_ENG_p049_t02.csv,295,364fe23a18a004bc14e90630296085ecb9ca9a0577b96145afb3fff2441766c1
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\366abe82de68babf__Rovi_Q1_2024_PressRelease_ENG_p024.txt,2120,366abe82de68babf2c44b3f466358fa2b3c48116bb2bf536cdd5d105b8377b6b
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\366c7f11da9c27e0__Rovi_Annual_2019_ENG_p060_t01.csv,87,366c7f11da9c27e0c9c2709d9c563013289651adb54953390ad179925f03d739
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3677caa45ba68eb2__Rovi_Annual_2024_ES_p361_t00.csv,16,3677caa45ba68eb2d3a7e64980d00aeceb4807b13af0b5b4e75549224e73f0b5
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\367e9f6bde7dc908__Rovi_Annual_2024_ENG_p124_t00.csv,793,367e9f6bde7dc9083f1fc9e1d3ca1f9cc46e035260850f17216e07238231fcec
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\368016c2852292c0__Rovi_Annual_2019_ENG_p087_t02.csv,403,368016c2852292c023ce5f89229586efcad1a957fe9a1ef1dd7d9fd6c6d05306
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3682b63ac66384fa__Rovi_Annual_2022_ES_p145_t01.csv,605,3682b63ac66384fa79bff2978e49febb3965753e33a59c0ee360f12b92e28b37
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3685ca010d0dfe2c__Rovi_Annual_2024_ENG_p302.txt,1215,3685ca010d0dfe2c4cdca69f867081082a360158feb91089e873f2c40188e9fc
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3687f73c5b770520__Rovi_Annual_2024_ENG_p091.txt,1262,3687f73c5b770520251a473da1f6d4f58e77cda8063b141ebbd9bbaef7e6d126
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\36892baa84ddb932__Rovi_Annual_2024_ENG_p086_t00.csv,1652,36892baa84ddb932eae1753ba6f5069ad9f641d68bb0646873eb761af9386dbc
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\369097de8cb59880__Rovi_Annual_2021_ENG_p014.txt,2408,369097de8cb598805d884d4384eb005b532c29bd4f2b5a9f24ea4cd6870f108a
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3693f2330009cd9b__Rovi_Annual_2024_ES_p156_t02.csv,160,3693f2330009cd9be28dd2519c433fe3df03fcc07dee14ce3be3a2a0aeefdfbe
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3698d2e38e8a9746__Rovi_Annual_2020_ENG_p212_t01.csv,694,3698d2e38e8a97468cd9de0215fac37bbbf7f022ce40e302ec12c238ccdd71dd
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3699d21d571d0711__Rovi_Annual_2024_ES_p205.txt,4655,3699d21d571d07118050b5ae578cc4c3f68875bf46cdf8503ca8df1527f4a7f7
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\36bb454b7a04781b__Rovi_Annual_2019_ENG_p096_t00.csv,273,36bb454b7a04781b5535cab119a7603bb0f348d8f8244dbe9d08174523476146
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\36ccb060bf9a9f08__Rovi_Annual_2024_ES_p054_t00.csv,371,36ccb060bf9a9f08a18ddb4194c95112232f8e3401c9082266c90579ba827d7d
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\36dabfa23dad63b0__Rovi_Annual_2019_ENG_p110.txt,4471,36dabfa23dad63b0244c8fcccda243888b748dc61188503ac59092cf1da247d4
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\36e7a39e45070281__Rovi_Annual_2016_ES_p264_t00.csv,237,36e7a39e45070281b6178f1c44a2652e0d1f3d29c3a8b5efc6d2c6b6fab0b0c6
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\36f99cb2a3fa89e4__Rovi_H1_2025_Presentation_ES_p003.txt,2858,36f99cb2a3fa89e496c3715ef2c74c433382dfaca2b23e3a11faaa8f473a5683
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\36fa02c6c6b3b842__Rovi_Annual_2024_ENG_p337.txt,709,36fa02c6c6b3b842582bee3947b180762d16fc29e244a2e8b6ac51cd7b050bde
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\36fa59cf07af33de__Rovi_Annual_2017_ENG_p028.txt,3505,36fa59cf07af33dee34bd45f7d176e985e3146fe9da31fe7b214f040cd1ae5cc
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\370c053c0745cb7c__Rovi_Annual_2024_ENG_p211_t04.csv,115,370c053c0745cb7c58102243f03694f45b0d0c094b6a63ef4a269665a9058d19
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\370c3c43f0627933__Rovi_Annual_2021_ENG_p054_t00.csv,292,370c3c43f06279339cf474c0ecca50f233b920f3149304fd114307b9ec6bfa85
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3710ebf0bf991299__Rovi_H1_2025_ENG_p068.txt,1383,3710ebf0bf99129927eb57d7705d52b00f640b42ad6011cddf59440f3d697827
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\371f0dbdd7033e45__Rovi_Annual_2022_ES_p137_t01.csv,953,371f0dbdd7033e45782ae8ef5b181950aebf11666d32b0cb392e407b53c15a53
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\372d0680d9693b4b__Rovi_Annual_2018_ENG_p288_t01.csv,50,372d0680d9693b4b943e3d8f5c79f66a8cd9357e76f5c198a55530bf905f73fc
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3733fdb14e05e124__Rovi_Annual_2024_ENG_p186_t02.csv,123,3733fdb14e05e1242181b0722dfd554a2985c1740d6052929bfb04447704a325
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3742b6d1c6d7c6ea__Rovi_Annual_2019_ENG_p038.txt,2348,3742b6d1c6d7c6ea7e8d9f78a67b0cba66ac3c664db4b4314d149d0094a910f2
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3743f5738505f812__Rovi_Annual_2025_ES_p033.txt,5052,3743f5738505f81263bde741fddeac9433b998fffb79240cff0f87453a70a80c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\374403ecaeb62ca4__Rovi_Annual_2019_ENG_p238_t01.csv,188,374403ecaeb62ca4c8965e4d8c346405dd364e7bc4a18fb4ab4a653518318d49
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3749dfbd50de5f67__Rovi_Annual_2021_ENG_p044_t02.csv,211,3749dfbd50de5f670186ca10bb8dc33b0f2cec6d852c645aecf0d805d0017d0c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3757015cc82f08da__Rovi_Annual_2024_ENG_p105.txt,4537,3757015cc82f08dae1f12c0a01bc92c7b477fcaef9e6468e35360d617090df8c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\375c2317dee5984a__Rovi_Annual_2021_ENG_p141_t01.csv,344,375c2317dee5984a58dfdedc389a54a85072420b2939afa7a10bc9d21c99e293
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\376197af87aa46c2__Rovi_Annual_2020_ENG_p116.txt,3346,376197af87aa46c2d295bff148eda9d7b5d8169e6ebfdac329f98e40c60df90a
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\37649900af9c6764__Rovi_Annual_2024_ENG_p186.txt,1939,37649900af9c6764371303b8dac221e6ff2690dca8c5da2db59b4c4eb2896b2e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\37777a09c7b95b13__Rovi_H1_2025_ENG_p031.txt,2834,37777a09c7b95b13e36e156ff15d8b81df0afd8cb78ad1893d33feb32062fd6b
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\378489b521b3a351__Rovi_Annual_2021_ENG_p081.txt,3419,378489b521b3a351bf1142af478a87295dae170a0912b3c065f75044ea23c540
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\37877043926a2cca__Rovi_Annual_2021_ENG_p042.txt,2315,37877043926a2ccabefed417b8d118cce0dd6f25651f92093e1d2c129e11bb20
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\378ed4a9bf0895e0__Rovi_Annual_2025_ES_p202.txt,3691,378ed4a9bf0895e0cf128506a0a364e0a0d61abcc8821cd32363f9b7f952ece0
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\37903bd41304a52a__Rovi_Annual_2016_ES_p045_t01.csv,317,37903bd41304a52ae56c2f3637e83a8fd2154ee537e516c624469687445f3fda
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3791319837199b5f__Rovi_Annual_2018_ENG_p081.txt,2487,3791319837199b5f2735cbb69e08aebddb314a192f4d56894a8d145be139fbcd
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\37a5953da2e00345__Rovi_H1_2024_ENG_p076.txt,577,37a5953da2e003456446f7ca8e6c6071de6ac37d0f593a0b3861b48102015f9c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\37a63c961b58f272__Rovi_Annual_2020_ENG_p088_t00.csv,574,37a63c961b58f27250e57a298c45905e23a96da51d779aacf02ef0c9fb8c0799
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\37a958cf602530ed__Rovi_Annual_2018_ENG_p063_t00.csv,706,37a958cf602530ed457c059ff6221067811ecfdad7aa8a9257b3fb21cfcb0a1a
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\37ba5d7ceed755fd__Rovi_Annual_2023_ES_p313_t03.csv,55,37ba5d7ceed755fd99a2544254178080c7a5f0245447d4999f1fee7a41ae8e9e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\37c3b10b8f785862__Rovi_H1_2025_ENG_p034_t01.csv,82,37c3b10b8f785862bc0567ed8b27838f9f17064b2b27d7f0d173940c790e36f3
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\37e745accea5d5d3__Rovi_Annual_2024_ENG_p234_t01.csv,75,37e745accea5d5d32a1033a7b0638e0aa0d9a515ed461cf05c9b259020431f70
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\37e857c20c865080__Rovi_Annual_2017_ENG_p147_t00.csv,1128,37e857c20c865080090221eef7f0619a96b505c5f153eecb064deb1547e88f8e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\37e9ce63cb3d12be__Rovi_Annual_2024_ES_p317.txt,1576,37e9ce63cb3d12be535f13ece82b2dd3603077f1199678caea732664c621e477
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3800716f10187a3a__Rovi_Annual_2022_ES_p127.txt,2453,3800716f10187a3a584a1e7cfb01c1228e12dba1ff73832b23e2e96876bd2432
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\380ae93adab550c0__Rovi_Annual_2019_ENG_p099_t00.csv,3347,380ae93adab550c09e9535b1ed198bbbd253b3e711d9b4c1868058a6ccb21b95
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\382187a5eb15ace2__Rovi_Annual_2022_ES_p106.txt,4909,382187a5eb15ace27c19f2abaddd700b2eeda21ba28b087b14371d1b0b3c67de
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\38266e15986fba3a__Rovi_H1_2025_ENG_p073.txt,2653,38266e15986fba3a50179f0ec7e1a61c45fd52a19e5007eba39342c5e7a05b04
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3828fe19d633ad41__Rovi_Annual_2024_ES_p039.txt,2338,3828fe19d633ad419216957f52c79753c7afa298cba11b526042a81968108a6e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\382e4f789a607dee__Rovi_Annual_2024_ES_p141.txt,3330,382e4f789a607dee466ac5f44199e2f7f1bc8bac1a2b01b14119baaddbef7e3f
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\383467e708b85bc2__Rovi_Annual_2023_ES_p128_t03.csv,116,383467e708b85bc241b7327c8791dd0b38987d02d4dfbef736cf179083f3bfcc
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\383617ec0a314ec1__Rovi_Annual_2018_ENG_p264.txt,1236,383617ec0a314ec106cfd3fdfe6efc7085eef0f924297561e6c3921fc8f6423b
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\383a7b500a7d364e__Rovi_Annual_2018_ENG_p257.txt,3343,383a7b500a7d364e5e27a56cb9a08eac431b60da4dffc420771443961a6df9af
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\384a92c546af881e__Rovi_Annual_2019_ENG_p113_t00.csv,1381,384a92c546af881e5d4498e97785b0811d4f2da68249dbe2037f2af0b3d263ea
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\384d884aa1904276__Rovi_Annual_2023_ES_p056_t03.csv,295,384d884aa1904276f161fc78be3c7ef17fb896e9d1de23185503d9a6a5c61dfe
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\385144cb349c92e0__Rovi_Annual_2024_ES_p036_t01.csv,226,385144cb349c92e0b165600fea3ae630d8992fd3ed837536fc9e6994e5397d49
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3856b7e525b143f5__Rovi_H1_2025_ENG_p054.txt,4066,3856b7e525b143f5ce6ba471de98e83191265893c345b32a2a65fe15ead70460
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\38599f3b91194344__Rovi_H1_2024_ENG_p015_t02.csv,222,38599f3b9119434481d596da9fd4258c904bbdf9f09b582dcc8f24f3c3085e65
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\3868cd214d983e69__Rovi_Annual_2024_ES_p097.txt,1297,3868cd214d983e69434653e3fa76bc652c575afae65c325104270066bd252b63
