Date,Open,High,Low,Close,Volume,Company,Country,Ticker
2015-05-11,55.94,57.34,55.55,56.76,2209101,Marksans Pharma,India,MARKSANS.NS
2015-05-12,56.76,56.76,55.26,56.03,1972579,Marksans Pharma,India,MARKSANS.NS
2015-05-13,56.66,57.78,56.03,56.52,1677647,Marksans Pharma,India,MARKSANS.NS
2015-05-14,56.71,57.2,55.84,56.71,1423169,Marksans Pharma,India,MARKSANS.NS
2015-05-15,57.44,57.83,56.61,56.95,1422223,Marksans Pharma,India,MARKSANS.NS
2015-05-18,57.1,58.02,56.95,57.49,1222244,Marksans Pharma,India,MARKSANS.NS
2015-05-19,57.58,61.8,57.05,59.96,4764963,Marksans Pharma,India,MARKSANS.NS
2015-05-20,60.3,60.93,58.16,58.84,1816227,Marksans Pharma,India,MARKSANS.NS
2015-05-21,58.31,58.89,57.2,57.58,1660872,Marksans Pharma,India,MARKSANS.NS
2015-05-22,57.97,58.02,56.32,56.61,1576087,Marksans Pharma,India,MARKSANS.NS
2015-05-25,56.9,59.13,56.37,58.21,2113219,Marksans Pharma,India,MARKSANS.NS
2015-05-26,58.6,59.13,56.71,57.15,1434907,Marksans Pharma,India,MARKSANS.NS
2015-05-27,56.81,56.95,56.08,56.32,1806732,Marksans Pharma,India,MARKSANS.NS
2015-05-28,56.32,57.97,56.32,57.0,1348607,Marksans Pharma,India,MARKSANS.NS
2015-05-29,57.29,60.49,57.24,59.91,3033300,Marksans Pharma,India,MARKSANS.NS
2015-06-01,61.07,63.45,54.38,62.14,6470993,Marksans Pharma,India,MARKSANS.NS
2015-06-02,62.04,63.35,59.13,59.62,2896232,Marksans Pharma,India,MARKSANS.NS
2015-06-03,59.13,59.62,54.38,56.66,3220483,Marksans Pharma,India,MARKSANS.NS
2015-06-04,56.71,58.79,55.89,56.95,1736535,Marksans Pharma,India,MARKSANS.NS
2015-06-05,56.95,58.84,56.71,58.16,2008263,Marksans Pharma,India,MARKSANS.NS
2015-06-08,58.7,60.39,58.26,58.6,1662693,Marksans Pharma,India,MARKSANS.NS
2015-06-09,58.41,59.23,57.29,57.73,1188695,Marksans Pharma,India,MARKSANS.NS
2015-06-10,58.07,58.65,57.44,58.31,1661144,Marksans Pharma,India,MARKSANS.NS
2015-06-11,58.89,58.94,55.35,55.6,1510661,Marksans Pharma,India,MARKSANS.NS
2015-06-12,55.74,56.13,54.34,55.89,1010828,Marksans Pharma,India,MARKSANS.NS
2015-06-15,56.18,56.71,54.97,55.16,1158053,Marksans Pharma,India,MARKSANS.NS
2015-06-16,54.87,55.89,54.48,55.55,1063673,Marksans Pharma,India,MARKSANS.NS
2015-06-17,55.98,57.58,55.5,56.86,1647961,Marksans Pharma,India,MARKSANS.NS
